Tibialis Anterior (%),Gastrocnemius Medialis (%),Gastrocnemius Lateralis (%),Rectus Femoris (%),Vastus Lateralis (%),Vastus Medialis (%),Semitendinosus (%),Bicep Femoris (%)
-2.5562504913817347e-05,5.382558270582911,6.207589621481381,-2.2477471526616457e-05,29.524885864066125,14.603165170927323,-1.2915978924326485e-05,-1.0493415214416509e-05
-2.517572746706903e-05,5.3975723317735635,6.22119739213387,-2.2830912405239107e-05,29.567751139627894,14.63352727393364,-1.269155847269171e-05,-1.0327909478987294e-05
-2.4775396614888232e-05,5.4128507542203055,6.2349618125775015,-2.3156108738807567e-05,29.609740353113256,14.66329451847384,-1.2460972424716297e-05,-1.0156998582194434e-05
-2.4362174262765e-05,5.428392657294059,6.248880505931107,-2.345341215056758e-05,29.65085556912029,14.692465446149003,-1.2224564853476056e-05,-9.98095647334285e-06
-2.39367187478247e-05,5.444197049182133,6.262951016684924,-2.3723191022114735e-05,29.691098894713846,14.721038731651722,-1.1982677197308582e-05,-9.800055443754315e-06
-2.3499684336117487e-05,5.46026282769598,6.277170812617712,-2.3965829787201003e-05,29.73047247834224,14.749013181566179,-1.1735648016851358e-05,-9.614565922969299e-06
-2.3051720734905412e-05,5.476588781133267,6.291537286752743,-2.4181728227311435e-05,29.76897850887451,14.776387733098872,-1.1483812760134919e-05,-9.424756281216163e-06
-2.2593472620039434e-05,5.493173589192188,6.306047759349943,-2.4371300769595164e-05,29.80661921475377,14.803161452743879,-1.1227503535756857e-05,-9.230892638180757e-06
-2.2125579178503577e-05,5.510015823935857,6.320699479931588,-2.453497578771985e-05,29.843396863261273,14.82933353488694,-1.0967048894154649e-05,-9.033238678103203e-06
-2.1648673666188063e-05,5.527113950804576,6.335489629339097,-2.4673194906202928e-05,29.87931375988529,14.85490330035352,-1.0702773616987647e-05,-8.832055471222486e-06
-2.116338298093838e-05,5.544466329673644,6.3504153218185495,-2.4786412308757624e-05,29.914372247787934,14.87987019490627,-1.0434998514631308e-05,-8.627601301583202e-06
-2.0670327250912655e-05,5.562071215954358,6.365473607132567,-2.4875094051175866e-05,29.94857470736254,14.904233787697951,-1.0164040231779291e-05,-8.420131501213041e-06
-2.0170119438265483e-05,5.579926761735769,6.380661472696303,-2.493971737925432e-05,29.981923555873742,14.927993769685987,-9.890211061142122e-06,-8.209898290673652e-06
-1.9663364958162152e-05,5.598031016964685,6.395975845735221,-2.4980770052253965e-05,30.014421247171725,14.951149952014847,-9.613818765224083e-06,-7.997150625981805e-06
-1.915066131311385e-05,5.6163819306614,6.41141359546246,-2.4998749672367404e-05,30.046070271471702,14.973702264372404,-9.335166406153345e-06,-7.782134051892253e-06
-1.8632597742610655e-05,5.634977352168584,6.426971535273605,-2.499416302065229e-05,30.076873155189343,14.995650753326217,-9.054552183533696e-06,-7.5650905615282e-06
-1.8109754888016516e-05,5.6538150324307,6.442646424956784,-2.4967525399873012e-05,30.106832460822826,15.01699558064529,-8.772269280279874e-06,-7.346258462340034e-06
-1.7582704472677393e-05,5.672892625301201,6.458434972915981,-2.4919359984676525e-05,30.135950786872463,15.037737021612696,-8.48860571639231e-06,-7.125872248367717e-06
-1.705200899718141e-05,5.692207688874593,6.474333838405472,-2.485019717951226e-05,30.16423076778963,15.057875463334009,-8.20384421062099e-06,-6.904162478777284e-06
-1.6518221449698023e-05,5.711757686840278,6.490339633773165,-2.4760573984689815e-05,30.191675073947284,15.07741140304628,-7.918262049962378e-06,-6.681355662636962e-06
-1.5981885031311212e-05,5.731539989854954,6.50644892671066,-2.4651033370951952e-05,30.218286411625016,15.096345446431837,-7.632130966927565e-06,-6.457674149893717e-06
-1.5443532896250535e-05,5.751551876930241,6.522658242507741,-2.4522123662924454e-05,30.244067523002165,15.114678305940854,-7.3457170245144215e-06,-6.233336028506341e-06
-1.4903687906912778e-05,5.771790536832319,6.538964066309247,-2.437439793178811e-05,30.269021186152873,15.132410799126356,-7.059280508811174e-06,-6.008555027686836e-06
-1.4362862403556282e-05,5.792253069490508,6.555362845372362,-2.4208413397502373e-05,30.293150215037574,15.149543846994911,-6.773075829153696e-06,-5.783540427197448e-06
-1.3821557988539661e-05,5.8129364874121086,6.571850991322547,-2.4024730840894075e-05,30.31645745948551,15.166078472376046,-6.487351425753888e-06,-5.5584969726465875e-06
-1.3280265324966716e-05,5.833837717100994,6.588424882406338,-2.3823914025908863e-05,30.338945805163174,15.182015798313014,-6.202349684711794e-06,-5.333624796722785e-06
-1.2739463949589536e-05,5.854953600477636,6.605080865739262,-2.360652913230728e-05,30.360618173524205,15.197357046477464,-5.918306860319459e-06,-5.1091193463019905e-06
-1.219962209981276e-05,5.876280896298288,6.621815259547044,-2.337314419907167e-05,30.38147752173717,15.212103535610034,-5.635453004560272e-06,-4.885171315359769e-06
-1.166119655463277e-05,5.897816281570949,6.638624355398141,-2.312432857877468e-05,30.401526842590165,15.22625667998881,-5.354011903703209e-06,-4.661966583616352e-06
-1.112463248933716e-05,5.9195563529657,6.65550442042554,-2.2860652403144537e-05,30.42076916437343,15.239817987927024,-5.0742010218874735e-06,-4.439686160839036e-06
-1.0590363343781559e-05,5.941497628216946,6.6724516995355465,-2.2582686060047356e-05,30.439207550744634,15.252789060301023,-4.796231451589197e-06,-4.218506136723148e-06
-1.0058810704052905e-05,5.963636547515012,6.689462417601163,-2.2290999682091283e-05,30.456845100583518,15.265171589109022,-4.520307870858139e-06,-3.998597636269619e-06
-9.530384197320871e-06,5.985969474884509,6.70653278163739,-2.198616264704254e-05,30.47368494784401,15.276967356060766,-4.246628507208966e-06,-3.780126780574183e-06
